,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,min_price,max_price,var_price,var_price_3d,ma30,ma60,vma30,vma60,mid_price,open_dev_ma5,open_dev_ma10,close_dev_ma5,close_dev_ma10,diff,dea,macd,BOLL_low,BOLL_up,BOLL_relative,dividend_ind,rel_1y,rel_6m,rel_3m,rel_1m,rel_2w,rel_5d,ema5,ema10,ema20,ema30,ema60,ma_range,ema60_pos,v_diff0,v_diff1,v_diff2,v_diff3,v_diff4,v_diff5,RSI,rel_1m_v,rel_2w_v,rel_5d_v,rel_8w_var,rel_4w_var,rel_2w_var
192,2018-04-09 15:00:00,31.76,31.88,31.8,31.76,844.0,0.04,0.13,31.774,31.769,31.7745,337.01,223.91,147.15,0.09,31.76,31.8,0.17999999999999972,0.1566666666666663,31.774333333333328,,105.83533333333334,,31.78,-0.07777777777777427,-0.04999999999998224,0.14444444444444357,0.1722222222222356,-0.02608531652891699,-0.013351255297259666,-0.02546812246331465,31.695376025085867,31.853623974914132,0.3222790567293192,-1.0,,,,0.6250000000000083,1.0,1.0,31.78105076269111,31.774378846092194,31.771927033873233,31.771111238248206,31.76861506709882,-144.71125516563595,-0.018399815413398368,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
191,2018-04-10 09:35:00,32.05,32.05,31.81,32.05,157.0,-0.24,-0.75,31.79,31.78,31.772,355.01,224.31,152.35,0.02,31.81,32.05,0.17999999999999972,0.21000000000000085,31.776666666666657,,110.96866666666666,,31.93,1.4444444444444358,1.4999999999999802,0.11111111111110891,0.1666666666666535,-0.024572805737896886,-0.018869459445375505,-0.01140669258504276,31.69332807842064,31.850671921579355,0.48301858194310743,-1.0,,,,0.6874999999999959,1.0,1.0,31.790700508483443,31.780855767074133,31.775580122657516,31.77371953323856,31.770301155598364,-144.71097257817442,-0.02932759477306416,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.17327525000300847,0.14658385093167703,0.14125,1.0,1.0,1.0
190,2018-04-10 09:40:00,31.81,32.0,32.0,31.81,291.0,0.19,0.6,31.834,31.805,31.7795,404.41,227.81,164.45,0.03,31.81,32.0,0.1479999999999997,0.206666666666667,31.78599999999999,,119.30199999999999,,31.905,-0.16216216216216864,0.03378378378377713,1.1216216216216266,1.3175675675675722,-0.012334809126894442,-0.0227827296480528,0.020895841042316718,31.624607765836174,31.934392234163823,1.4235704016431543,-1.0,,,,1.0,1.0,1.0,31.860467005765045,31.820701922414393,31.797097825699865,31.78885764311563,31.779585599558605,-182.86646272098272,-0.11832585230581347,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.3345286946894668,0.3130434782608696,0.2646276595744681,0.983870967741933,0.9830508474576246,0.9830508474576246
189,2018-04-10 09:45:00,32.0,32.4,32.2,31.93,1388.0,0.2,0.63,31.914,31.846,31.7975,663.61,362.71,232.2,0.15,32.0,32.2,0.1259999999999998,0.1566666666666663,31.80099999999999,,164.70199999999997,,32.1,0.6825396825396719,1.2222222222222234,2.269841269841284,2.8095238095238355,0.009378579738370973,-0.024005210027216384,0.06676757953117471,31.512989403037196,32.0820105969628,1.4147100469956324,-1.0,,,,1.0,1.0,1.0,31.973644670628364,31.889667686525257,31.83570383268697,31.81629756309855,31.796450050620347,-220.37913350889858,-0.31153795290971037,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7419354838709622,0.7288135593220292,0.7192982456140304
188,2018-04-10 09:50:00,32.3,32.3,32.07,32.07,103.0,-0.23,-0.71,31.976,31.874,31.8105,556.6,366.41,234.15,0.01,32.07,32.3,0.09599999999999938,0.11666666666666477,31.811333333333327,,167.50199999999998,,32.185,3.3750000000000018,4.4375000000000115,0.9791666666666855,2.0416666666666954,0.025692997975195198,-0.02175465877802903,0.09489531350644845,31.505186285586113,32.11581371441389,0.8499454421762953,-1.0,,,,0.7399999999999968,0.7234042553191449,0.6749999999999954,32.00576311377463,31.922456343523574,31.858140993421156,31.833192252872944,31.80734338397545,-299.32073046930515,-0.5291417650594374,-1.0,1.0,1.0,-1.0,1.0,1.0,26.53584666012695,0.06544774871089971,0.04673590504451038,0.0,0.548387096774181,0.5254237288135482,0.46153846153844896
187,2018-04-10 09:55:00,32.07,32.18,32.11,32.07,107.0,0.04,0.12,32.038,31.906,31.8265,409.2,373.11,236.1,0.01,32.07,32.11,0.054000000000000624,0.06666666666666643,31.822999999999993,,170.50199999999998,,32.09,0.5925925925926521,3.037037037037029,1.3333333333333686,3.7777777777777457,0.039751720903083765,-0.016919104537169508,0.11334165088050654,31.498751863205104,32.1542481367949,0.8649934756987235,-1.0,,,,0.8199999999999945,0.8085106382978661,0.769230769230763,32.040508742532566,31.956556010112166,31.88224736360964,31.85158738808405,31.81931160689661,-557.2060024962867,-1.165476976167233,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.06835686077716928,0.046875,0.0031128404669260703,0.30645161290322165,0.27118644067796477,0.12244897959184
186,2018-04-10 10:00:00,32.11,32.14,32.03,32.02,225.0,-0.08,-0.25,32.082,31.936,31.8405,422.8,388.91,244.95,0.02,32.03,32.11,0.07400000000000091,0.07000000000000028,31.831333333333326,,176.36866666666666,,32.07,0.37837837837835603,2.3513513513513153,-0.7027027027026886,1.2702702702702708,0.051472953395698795,-0.009348981042621385,0.12164386887664036,31.516318505741392,32.1646814942586,0.5845490978236906,-1.0,,,,0.659999999999999,0.6136363636363609,0.15000000000000355,32.03700582835396,31.969909725538738,31.896382599123665,31.863420780392712,31.827587129789446,-398.06552295257916,-0.9296685045164643,1.0,1.0,-1.0,1.0,1.0,-1.0,23.3961708468764,0.15417566673212169,0.13467261904761904,0.09494163424124513,0.32258064516128865,0.2881355932203402,0.14285714285714907
185,2018-04-10 10:05:00,32.03,32.08,31.95,31.95,92.0,-0.08,-0.25,32.072,31.953,31.853,383.0,393.71,248.8,0.01,31.95,32.03,0.06200000000000187,0.0500000000000019,31.836999999999996,,178.06866666666664,,31.990000000000002,-0.6774193548387148,1.2419354838709582,-1.967741935483867,-0.04838709677419392,0.06633267662792264,0.0006408159964561219,0.13138372126293302,31.543021294302566,32.162978705697434,0.3129247210118966,-1.0,,,,0.49999999999999645,0.4318181818181754,0.0,32.00800388556332,31.96628971717013,31.901509876301557,31.86915285821782,31.832364311443847,-481.4172269441607,-1.1152510460920586,-1.0,1.0,1.0,-1.0,1.0,1.0,20.751962262547238,0.057447690528658384,0.0,0.0,0.22580645161290952,0.18644067796611172,0.02040816326532361
184,2018-04-10 10:10:00,31.95,31.95,31.9,31.88,78.0,-0.05,-0.16,32.012,31.963,31.8615,121.0,392.31,252.05,0.01,31.9,31.95,0.06600000000000109,0.07000000000000146,31.839666666666663,,180.00199999999998,,31.924999999999997,-0.9393939393939416,-0.19696969696971914,-1.6969696969696975,-0.954545454545475,0.08929386410655482,0.012308840691962461,0.15397004682918472,31.566713424325858,32.15628657567414,0.1306029622005503,-1.0,,,,0.39999999999999575,0.31818181818181046,0.0,31.97200259037059,31.954236882583583,31.90136554733828,31.871191683397445,31.834987441106136,-450.37629197183566,-1.0057288823051858,-1.0,-1.0,1.0,1.0,-1.0,1.0,19.28494874243907,0.028910303928836176,0.0,0.0,0.32258064516129437,0.2881355932203462,0.12499999999999811
183,2018-04-10 10:15:00,31.9,32.08,31.92,31.9,36.0,0.02,0.06,31.982,31.979,31.87,107.6,332.1,242.95,0.0,31.9,31.92,0.06600000000000036,0.060000000000002274,31.84266666666666,,180.83533333333332,,31.91,-1.2424242424242469,-1.1969696969697,-0.939393939393898,-0.8939393939393511,0.1071457393540527,0.02594868437320612,0.16239410996169315,31.589431204481393,32.15056879551861,0.1782094117329758,-1.0,,,,0.4400000000000017,0.3000000000000009,0.09523809523810974,31.954668393578803,31.948011927763716,31.903146186798192,31.87441255912037,31.838264849290606,-450.44328386839743,-0.9830505682967532,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.2741935483871048,0.23728813559323197,0.06250000000000276
182,2018-04-10 10:20:00,31.92,32.09,32.06,31.92,102.0,0.14,0.44,31.972,32.005,31.887,106.6,257.9,240.9,0.01,31.92,32.06,0.07399999999999948,0.08666666666666718,31.851333333333326,,184.06866666666664,,31.990000000000002,-0.7027027027027022,-1.1486486486486682,1.1891891891892106,0.7432432432432446,0.12559624748160658,0.042287414171756556,0.16661766661970007,31.603892169281117,32.170107830718884,0.6110745844108605,-1.0,,,,0.7200000000000009,0.6410256410256434,1.0,31.989778929054683,31.968373574958857,31.918129789820153,31.886641503416858,31.84676419319605,-398.37189935738144,-0.9643999543797548,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.04881656804733728,0.04881656804733728,0.3492063492063492,0.4032258064516122,0.37288135593220534,0.22916666666665955
181,2018-04-10 10:25:00,32.06,32.06,32.04,32.01,53.0,-0.02,-0.06,31.974,32.028,31.904,72.2,247.5,235.9,0.01,32.04,32.06,0.0519999999999996,0.05666666666666605,31.857333333333322,,184.06866666666664,,32.05,1.6538461538462064,0.6153846153846889,1.2692307692307587,0.23076923076924127,0.15007403964781219,0.05995558292254491,0.18023691345053455,31.624899705265037,32.18310029473496,0.4872800300305894,-1.0,,,,0.6799999999999948,0.46666666666666196,0.8749999999999833,32.00651928603714,31.981396655270576,31.929768202687058,31.896732884275973,31.854130288035986,-580.5729093300442,-1.4545752817513904,-1.0,1.0,-1.0,-1.0,-1.0,1.0,18.71503355280076,0.01257396449704142,0.01257396449704142,0.25757575757575757,0.25806451612902637,0.2203389830508445,0.0425531914893461
180,2018-04-10 10:30:00,32.04,32.04,31.94,31.94,32.0,-0.1,-0.31,31.972,32.022,31.9135,60.2,221.6,224.7,0.0,31.94,32.04,0.06799999999999926,0.06999999999999791,31.860333333333323,31.810333333333332,183.50199999999998,127.70100000000001,31.990000000000002,0.9999999999999791,0.2647058823529541,-0.4705882352941232,-1.2058823529411482,0.1664167256482756,0.07674137426038186,0.17935070277578746,31.647989147363056,32.17901085263694,0.09980759632540526,-1.0,,,,0.4800000000000006,0.13333333333334044,0.2500000000000111,31.984346190690825,31.973869946254283,31.930745068888296,31.899576313164943,31.8573862538807,-436.5066281310893,-1.078806103052873,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,16.145787677255754,0.0,0.0,0.0,0.32258064516127716,0.28813559322032817,0.18749999999996664
179,2018-04-10 10:35:00,31.94,32.03,31.99,31.94,66.0,0.05,0.16,31.99,32.001,31.9235,57.8,89.4,226.05,0.01,31.94,31.99,0.07999999999999971,0.04666666666666567,31.86533333333332,31.820499999999996,184.60199999999998,126.93433333333334,31.965,-0.6249999999999667,-0.7624999999999577,0.0,-0.1374999999999909,0.18142366174473423,0.09350624017976959,0.17583484312992928,31.668466195485678,32.17853380451432,0.26074974698604364,-1.0,,,,0.553191489361695,0.42857142857142616,0.49999999999997463,31.98623079379392,31.97680269746063,31.936401016786174,31.905511644642093,31.862388970136852,-366.29363133291815,-0.925150583116533,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.025073746312684365,0.17616580310880828,0.4857142857142857,0.20967741935483103,0.1403508771929785,0.0
178,2018-04-10 10:40:00,31.99,32.02,31.93,31.93,49.0,-0.06,-0.19,31.992,31.987,31.9305,60.4,84.0,225.2,0.01,31.93,31.99,0.07000000000000028,0.06333333333333376,31.869333333333323,31.824333333333332,184.10199999999998,125.88433333333334,31.96,-0.028571428571463373,0.04285714285714431,-0.8857142857142988,-0.8142857142856911,0.17162962298548123,0.1091046809833788,0.12504988400420486,31.687912316839327,32.173087683160674,-0.0020611104137041687,-1.0,,,,0.4255319148936133,0.14285714285714768,0.0,31.967487195862386,31.968293082484053,31.935790162852285,31.907117235736028,31.864926995796004,-423.2449497145999,-1.0123309579468662,-1.0,1.0,-1.0,-1.0,1.0,-1.0,14.830260647892374,0.012536873156342183,0.08808290155440414,0.24285714285714285,0.29032258064516037,0.15384615384615644,0.4166666666666864
177,2018-04-10 10:45:00,31.93,32.01,31.9,31.9,39.0,-0.03,-0.09,31.96,31.966,31.936,47.8,77.2,225.15,0.0,31.9,31.93,0.06800000000000068,0.09666666666666757,31.87299999999999,31.826833333333333,183.1353333333333,120.61766666666668,31.915,-0.44117647058824755,-0.5294117647058971,-0.8823529411764951,-0.9705882352941446,0.1332359157079459,0.12201165880750597,0.022448513800879866,31.704270872414586,32.16772912758542,-0.15535379766504082,-1.0,,,,0.36170212765956866,0.0,0.0,31.944991463908078,31.955876118258168,31.93237533813894,31.906651079832827,31.86623736191095,-436.66526155689814,-0.9726172974704101,-1.0,-1.0,1.0,-1.0,-1.0,1.0,14.20696164197858,0.005162241887905605,0.03626943005181347,0.20588235294117646,0.4237288135593256,0.30612244897959995,1.0
176,2018-04-10 10:50:00,31.9,32.02,32.0,31.9,106.0,0.1,0.31,31.952,31.963,31.9495,58.4,65.3,227.1,0.01,31.9,32.0,0.10200000000000031,0.08666666666666718,31.881333333333323,31.832666666666665,185.06866666666664,117.60100000000001,31.95,-0.5098039215686568,-0.617647058823551,0.4705882352940992,0.3627450980392051,0.11092972887663421,0.13227975295971509,-0.04270004816616174,31.725364289353124,32.17363571064688,0.2253099243054655,-1.0,,,,0.5744680851063791,0.6249999999999944,1.0,31.963327642605485,31.963898663429056,31.938826443906773,31.912759142171968,31.87121212592821,-280.4989653162583,-0.6628854703780698,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.05457227138643068,1.0,1.0,0.37288135593220534,0.24489795918367996,0.7999999999999999
175,2018-04-10 10:55:00,32.0,32.02,31.84,31.84,73.0,-0.16,-0.5,31.932,31.952,31.9525,66.6,63.4,228.55,0.01,31.84,32.0,0.11999999999999958,0.07000000000000028,31.88599999999999,31.833833333333327,187.00199999999998,116.98433333333334,31.92,0.5666666666666803,0.399999999999987,-0.766666666666659,-0.9333333333333522,0.07603699492607774,0.13715472505434426,-0.12223546025653304,31.731155910996367,32.17384408900363,-0.5082584337644361,-1.0,,,,0.23404255319148695,0.0,0.0,31.92221842840351,31.94137158496818,31.929400306675948,31.9080026816402,31.870056406182105,-233.64243179988364,-0.4945325041153617,-1.0,1.0,-1.0,-1.0,1.0,-1.0,11.444337931618762,0.03023598820058997,0.5540540540540541,0.5074626865671642,0.2881355932203402,0.14285714285714907,0.4666666666666746
174,2018-04-10 11:00:00,31.84,31.84,31.84,31.74,76.0,0.0,0.0,31.902,31.946,31.9545,68.6,63.2,227.75,0.01,31.84,31.84,0.10999999999999943,0.08333333333333333,31.889666666666656,31.83483333333333,189.10166666666663,116.301,31.84,-0.5636363636363771,-0.9636363636363836,-0.5636363636363771,-0.9636363636363836,0.05300953147997234,0.13768527847705359,-0.1693514939941625,31.737189463495355,32.171810536504644,-0.5268957586764431,-1.0,,,0.560975609756096,0.1818181818181774,0.0,0.0,31.894812285602274,31.92294035506931,31.920874457172108,31.903560968286847,31.868948180332833,-257.79477037523066,-0.47205706217522947,1.0,-1.0,1.0,-1.0,-1.0,1.0,11.444337931618762,0.032448377581120944,0.5945945945945946,0.5522388059701493,0.3559322033898299,0.22448979591837087,0.7333333333333254
173,2018-04-10 11:05:00,31.84,31.84,31.79,31.79,38.0,-0.05,-0.16,31.874,31.933,31.956,66.4,63.4,197.75,0.0,31.79,31.84,0.1279999999999994,0.14666666666666592,31.890999999999988,31.833499999999997,183.10166666666663,110.60100000000001,31.814999999999998,-0.26562499999999284,-0.7265625000000032,-0.6562500000000002,-1.1171875000000107,0.040905431239089296,0.13387410863979643,-0.18593735480141427,31.734771235816044,32.17722876418396,-0.7503545057186419,-1.0,,,0.25454545454545363,0.06818181818181249,0.0,0.0,31.859874857068124,31.89876934640705,31.908394947634633,31.896149469965394,31.866049081499447,-216.99687737321128,-0.3308270791811412,-1.0,1.0,-1.0,1.0,-1.0,-1.0,10.690889138697685,0.004424778761061947,0.08108108108108109,0.0,0.677966101694909,0.6122448979591782,1.0
172,2018-04-10 11:10:00,31.79,31.99,31.99,31.79,1.0,0.2,0.63,31.892,31.926,31.9655,58.8,53.3,155.6,0.0,31.79,31.99,0.12199999999999918,0.1666666666666655,31.899999999999988,31.837666666666664,178.3683333333333,110.08433333333333,31.89,-0.8360655737705,-1.114754098360657,0.8032786885245872,0.5245901639344303,0.04021636369589032,0.12468545192357668,-0.1689381764553727,31.7494118769335,32.1815881230665,0.11337966961034772,-1.0,,,0.6181818181818132,0.522727272727264,0.7999999999999972,0.9523809523809451,31.903249904712133,31.915356757628647,31.916175474100275,31.902269996304987,31.870582911164703,-229.31811068298924,-0.37370953225878223,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.7796610169491435,0.734693877551011,1.0
171,2018-04-10 11:15:00,31.99,31.99,31.8,31.8,45.0,-0.19,-0.59,31.852,31.902,31.965,46.6,52.5,150.0,0.0,31.8,31.99,0.08199999999999932,0.129999999999999,31.903333333333318,31.838499999999996,174.76833333333332,110.41766666666668,31.895,1.6829268292682837,1.0731707317072945,-0.634146341463415,-1.2439024390244042,0.032176256571876394,0.11053666682545982,-0.15672082050716685,31.747873816132934,32.18212618386707,-0.7599267718950774,-1.0,,,0.2727272727272745,0.024390243902442616,0.04761904761905487,0.050000000000007996,31.868833269808068,31.894382781357677,31.905100045669432,31.895605051212296,31.868010906012703,-356.7291792959521,-0.45230658117962297,1.0,-1.0,-1.0,1.0,-1.0,1.0,8.421862910931395,0.03172314347512617,0.41904761904761906,0.5866666666666667,0.5932203389830438,0.520833333333329,0.6944444444444455
170,2018-04-10 11:20:00,31.8,31.91,31.91,31.8,49.0,0.11,0.35,31.866,31.899,31.9605,41.8,54.2,137.9,0.01,31.8,31.91,0.06399999999999935,0.07333333333333296,31.90866666666665,31.840999999999998,167.8683333333333,109.83433333333333,31.855,-1.031249999999994,-1.5468750000000189,0.6875000000000145,0.17187499999998976,0.0026392306102209773,0.08965471688974228,-0.1740309725590426,31.753961598193087,32.16703840180691,-0.2445065884029186,-1.0,,,0.4199999999999987,0.2926829268292681,0.5714285714285738,0.6000000000000071,31.882555513205386,31.897222277909112,31.905567131432658,31.896542558257487,31.86953539873722,-466.0559234738415,-0.5629958233662249,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,0.03460706560922855,0.45714285714285713,0.64,0.30508474576270966,0.22222222222222773,0.22222222222222773
169,2018-04-10 11:25:00,31.91,31.91,31.82,31.82,7.0,-0.09,-0.28,31.862,31.882,31.9415,28.0,48.3,68.85,0.0,31.82,31.91,0.061999999999999035,0.03666666666666648,31.909666666666656,31.841999999999995,166.80166666666665,109.46766666666667,31.865000000000002,0.7741935483871382,0.4516129032257924,-0.6774193548386885,-1.0000000000000344,-0.025382957290798203,0.0661296994751936,-0.18302531353198362,31.738398203410284,32.14460179658972,-0.5982221823740999,-1.0,,,0.2400000000000003,0.07317073170731919,0.14285714285714768,0.1500000000000062,31.861703675470253,31.883181854629633,31.897411191071647,31.891560578542776,31.86774323168762,-482.00103518748887,-0.4785154739359447,-1.0,1.0,1.0,-1.0,-1.0,1.0,7.5991226744051374,0.026785714285714284,0.05714285714285714,0.125,0.11864406779660996,0.0,0.0
168,2018-04-10 11:30:00,31.82,31.82,31.8,31.8,15.0,-0.02,-0.06,31.864,31.869,31.928,23.4,44.9,64.45,0.0,31.8,31.82,0.047999999999998974,0.03999999999999915,31.909999999999986,31.841499999999996,165.10166666666663,109.13433333333334,31.810000000000002,-0.9166666666666963,-1.0208333333333446,-1.333333333333363,-1.437500000000011,-0.04062221013112577,0.046066472427322584,-0.17337736511689672,31.72609961087928,32.12990038912072,-0.6339759945854618,-1.0,,,0.20000000000000143,0.024390243902442616,0.04761904761905487,0.0,31.84113578364683,31.868057873028057,31.888127044893405,31.885604514665907,31.8653006009038,-631.468868447763,-0.4755509164501024,1.0,-1.0,1.0,1.0,-1.0,-1.0,7.425521093749552,0.0625,0.13333333333333333,0.2916666666666667,0.13559322033897936,0.025641025641020717,0.025641025641020717
167,2018-04-10 13:05:00,31.8,31.8,31.8,31.8,1.0,0.0,0.0,31.826,31.859,31.9125,23.4,41.1,59.15,0.0,31.8,31.8,0.04399999999999906,0.06666666666666525,31.91033333333332,31.84233333333333,163.80166666666665,108.73433333333334,31.8,-0.590909090909099,-1.3409090909091435,-0.590909090909099,-1.3409090909091435,-0.06670658549774089,0.02606006146732124,-0.18553329393012424,31.713255812193502,32.1117441878065,-0.5646337854997189,-1.0,,,0.20000000000000143,0.03125000000000486,0.04761904761905487,0.0,31.82742385576455,31.855683708918527,31.87972835381875,31.880038870150962,31.86295371955417,-691.4705033063315,-0.3812416878313373,-1.0,1.0,-1.0,1.0,1.0,-1.0,7.425521093749552,0.0,0.0,0.0,0.2711864406779588,0.23076923076922307,0.23076923076922307
166,2018-04-10 13:10:00,31.8,31.9,31.9,31.8,37.0,0.1,0.31,31.846,31.849,31.906,21.8,34.2,49.75,0.0,31.8,31.9,0.047999999999998974,0.07333333333333177,31.915999999999986,31.84483333333333,162.80166666666665,109.10100000000001,31.85,-0.9583333333333408,-1.0208333333333446,1.1249999999999927,1.062499999999989,-0.08112246075098639,0.00934640381011843,-0.18093772912220965,31.716094483701347,32.09590551629865,-0.031594658843740166,-1.0,,,0.39999999999999575,0.34374999999999795,0.5499999999999992,0.9090909090908944,31.851615903843037,31.863741219252642,31.881660160340257,31.881336010508836,31.86428096574495,-631.6936711697372,-0.3620665540689038,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.34285714285714286,0.48,0.75,0.30508474576270356,0.2820512820512736,0.2820512820512736
165,2018-04-10 13:15:00,31.9,31.9,31.8,31.8,22.0,-0.1,-0.31,31.824,31.845,31.8985,16.4,29.1,46.25,0.0,31.8,31.9,0.039999999999999855,0.03999999999999915,31.91666666666665,31.844499999999996,162.0683333333333,109.301,31.85,1.8999999999999309,1.3749999999999978,-0.600000000000025,-1.1249999999999578,-0.09411571771398286,-0.005884320855203837,-0.17646279371755805,31.71128878590626,32.085711214093735,-0.5261436953807648,-1.0,,,0.20000000000000143,0.0370370370370424,0.050000000000007996,0.0,31.834410602562023,31.85215190328998,31.87387872527748,31.876052995185308,31.861984969911546,-763.9842120688681,-0.29734388414830554,-1.0,1.0,-1.0,1.0,-1.0,1.0,6.55690392191579,0.2,0.28,0.5833333333333334,0.13559322033897936,0.025641025641020717,0.025641025641020717
164,2018-04-10 13:20:00,31.8,31.8,31.78,31.78,48.0,-0.02,-0.06,31.816,31.839,31.8925,24.6,26.3,44.75,0.01,31.78,31.8,0.03200000000000003,0.01333333333333305,31.915999999999986,31.84433333333333,160.60166666666663,109.76766666666667,31.79,-0.4999999999999445,-1.218749999999934,-1.1249999999999307,-1.8437499999999203,-0.11089029272625694,-0.021830293834330734,-0.17811999778385243,31.705664714703314,32.07933528529668,-0.6021346547112627,-1.0,,,0.16000000000000256,0.0,0.0,0.0,31.816273735041346,31.839033372296793,31.864933445925836,31.869816792239764,31.85906517879145,-962.3887374278014,-0.1833833479495393,1.0,-1.0,1.0,-1.0,1.0,-1.0,6.395762032972598,0.44761904761904764,0.9791666666666666,1.0,0.0,0.0,0.0
163,2018-04-10 13:25:00,31.78,31.79,31.78,31.78,200.0,0.0,0.0,31.812,31.838,31.8855,61.6,42.5,52.95,0.02,31.78,31.78,0.03599999999999994,0.026666666666667282,31.91666666666665,31.84533333333333,145.99999999999997,112.001,31.78,-0.8888888888888912,-1.611111111111109,-0.8888888888888912,-1.611111111111109,-0.09406167263949428,-0.03868644542739631,-0.11075045442419593,31.700568544658328,32.07043145534168,-0.5704816403736147,-1.0,,,0.16000000000000256,0.0,0.0,0.0,31.804182490027564,31.828300029789077,31.85684090526531,31.8639878533105,31.85625730977133,-851.5855257585677,-0.016210985943941783,1.0,1.0,-1.0,1.0,-1.0,1.0,6.395762032972598,1.0,1.0,1.0,0.06779661016949572,0.08695652173913682,0.08695652173913682
162,2018-04-10 13:30:00,31.78,31.78,31.76,31.71,94.0,-0.02,-0.06,31.804,31.815,31.8705,80.2,51.8,52.55,0.01,31.76,31.78,0.038000000000000256,0.046666666666666856,31.91533333333332,31.84483333333333,120.99999999999997,113.41766666666668,31.770000000000003,-0.6315789473683472,-0.9210526315789449,-1.1578947368420167,-1.4473684210526143,-0.08540845599157265,-0.05564795002294134,-0.05952101193726263,31.685176064163414,32.055823935836585,-0.5962532551512111,-1.0,,,0.1200000000000037,0.0,0.0,0.0,31.78945499335171,31.81588184057616,31.847614205935507,31.857241816252504,31.852848185504147,-804.7073632719447,0.13773630443789442,-1.0,1.0,1.0,-1.0,1.0,-1.0,6.218520273932526,0.46733668341708545,0.46733668341708545,0.4044943820224719,0.16949152542373025,0.21739130434783044,0.28571428571429147
161,2018-04-10 13:35:00,31.76,31.89,31.7,31.7,126.01,-0.06,-0.19,31.764,31.805,31.8535,98.0,59.9,56.2,0.01,31.7,31.76,0.048000000000000397,0.05333333333333338,31.911666666666655,31.844166666666663,119.96699999999997,115.46783333333335,31.73,-0.08333333333328646,-0.9374999999999538,-1.3333333333333235,-2.1874999999999907,-0.06846703285230049,-0.06796009701514316,-0.0010138716743146592,31.656063312952934,32.05093668704706,-0.7774644231313081,-1.0,,,0.0,0.0,0.0,0.0,31.759636662234477,31.794812412270296,31.83355053037937,31.847044660240876,31.847448993785633,-629.8116481360938,0.2895513209638262,1.0,-1.0,1.0,1.0,-1.0,1.0,5.707513518088888,0.6281909547738693,0.6281909547738693,0.5843258426966292,0.20338983050847506,0.26086956521739496,0.6666666666666732
160,2018-04-10 13:40:00,31.7,31.7,31.64,31.62,56.05,-0.06,-0.19,31.732,31.778,31.8385,104.81,60.61,57.4,0.01,31.64,31.7,0.053999999999999916,0.03666666666666648,31.899666666666654,31.84283333333333,112.13533333333332,115.71866666666668,31.67,-0.592592592592594,-1.4444444444444355,-1.7037037037036833,-2.5555555555555247,-0.08608783528593733,-0.07751471481701609,-0.017146240937842477,31.617449113946588,32.05955088605341,-0.8979832813338707,-1.0,,,0.0,0.0,0.0,0.0,31.719757774822984,31.7666646979463,31.815111001923924,31.833622265539045,31.840139633243066,-555.562782122739,0.46349317257669853,-1.0,1.0,-1.0,1.0,1.0,-1.0,5.2434853646592074,0.2766331658291457,0.2766331658291457,0.05296052631578946,0.11864406779660996,0.15217391304347977,0.3888888888888988
159,2018-04-10 13:45:00,31.64,31.7,31.68,31.64,28.0,0.04,0.13,31.712,31.764,31.823,100.81,62.71,55.5,0.0,31.64,31.68,0.048000000000000397,0.040000000000000334,31.882333333333317,31.841666666666665,66.80199999999998,115.75200000000001,31.66,-1.4999999999999705,-2.5833333333332864,-0.6666666666666617,-1.7499999999999778,-0.08292263128691602,-0.08513441807140736,0.0044235735689826805,31.59753737048096,32.04846262951904,-0.6342514513604877,-1.0,,,0.07142857142856962,0.11111111111110891,0.15384615384615175,0.2857142857142785,31.706505183215327,31.750907478762844,31.8022394067451,31.823666274497988,31.834510970898954,-628.7176803460816,0.6723242532052495,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.135678391959799,0.135678391959799,0.0,0.1355932203389854,0.17391304347826592,0.44444444444446424
